date,benevolent,bequeath,betroth,betrothal,bonus,isPartial
2010-04-05,5,1,0,1,67,False
2010-04-06,2,0,0,0,66,False
2010-04-07,4,1,0,0,54,False
2010-04-08,1,0,0,0,67,False
2010-04-09,3,1,1,0,61,False
2010-04-10,1,0,0,0,66,False
2010-04-11,2,0,0,2,73,False
2010-04-12,4,1,0,0,59,False
2010-04-13,6,1,0,0,71,False
2010-04-14,4,0,0,1,66,False
2010-04-15,2,1,0,1,67,False
2010-04-16,3,1,0,0,91,False
2010-04-17,3,0,0,0,95,False
2010-04-18,2,2,0,0,71,False
2010-04-19,2,0,0,0,67,False
2010-04-20,4,0,0,0,63,False
2010-04-21,3,0,0,1,77,False
2010-04-22,5,0,0,1,58,False
2010-04-23,3,1,0,0,70,False
2010-04-24,4,0,0,1,89,False
2010-04-25,3,0,0,0,91,False
2010-04-26,2,1,0,0,78,False
2010-04-27,4,1,0,0,67,False
2010-04-28,5,0,0,0,68,False
2010-04-29,5,1,0,0,66,False
2010-04-30,3,0,0,1,70,False
2010-05-01,3,0,0,1,70,False
2010-05-02,2,0,0,0,82,False
2010-05-03,3,0,0,1,63,False
2010-05-04,2,1,0,1,78,False
2010-05-05,4,3,0,0,62,False
2010-05-06,5,0,0,0,69,False
2010-05-07,3,1,0,0,73,False
2010-05-08,4,0,0,0,71,False
2010-05-09,4,0,0,1,71,False
2010-05-10,3,0,0,0,69,False
2010-05-11,3,0,0,0,77,False
2010-05-12,5,1,0,0,77,False
2010-05-13,5,0,0,1,63,False
2010-05-14,1,0,0,1,65,False
2010-05-15,1,1,0,0,82,False
2010-05-16,2,1,0,1,87,False
2010-05-17,3,1,0,0,76,False
2010-05-18,6,1,0,1,79,False
2010-05-19,2,1,0,0,72,False
2010-05-20,3,1,0,1,60,False
2010-05-21,4,1,0,0,74,False
2010-05-22,4,1,0,1,79,False
2010-05-23,4,0,0,0,69,False
2010-05-24,4,1,0,1,56,False
2010-05-25,3,1,0,0,62,False
2010-05-26,4,1,0,0,73,False
2010-05-27,9,0,0,0,55,False
2010-05-28,3,1,0,1,74,False
2010-05-29,2,1,0,0,90,False
2010-05-30,3,1,0,0,84,False
2010-05-31,5,1,0,2,70,False
2010-06-01,3,0,0,1,70,False
2010-06-02,3,1,0,0,62,False
2010-06-03,2,1,0,0,71,False
2010-06-04,2,0,0,0,71,False
2010-06-05,1,0,0,0,76,False
2010-06-06,0,0,0,0,54,False
2010-06-07,1,0,1,1,61,False
2010-06-08,3,0,0,0,88,False
2010-06-09,3,3,0,1,83,False
2010-06-10,4,1,0,0,64,False
2010-06-11,3,1,0,0,69,False
2010-06-12,1,0,0,0,83,False
2010-06-13,1,1,1,0,80,False
2010-06-14,1,1,1,1,69,False
2010-06-15,5,0,0,0,72,False
2010-06-16,2,0,0,0,68,False
2010-06-17,3,0,0,1,76,False
2010-06-18,5,0,0,0,78,False
2010-06-19,5,0,0,0,75,False
2010-06-20,4,0,0,0,83,False
2010-06-21,2,0,0,0,68,False
2010-06-22,4,1,0,0,67,False
2010-06-23,3,0,0,0,67,False
2010-06-24,1,0,0,0,75,False
2010-06-25,4,0,0,1,74,False
2010-06-26,2,0,0,0,68,False
2010-06-27,0,1,0,0,82,False
2010-06-28,3,1,0,0,79,False
2010-06-29,4,0,0,0,71,False
2010-06-30,3,1,0,0,73,False
2010-07-01,1,2,0,0,77,False
2010-07-02,3,0,0,0,56,False
2010-07-03,2,0,0,0,59,False
2010-07-04,3,1,0,0,65,False
2010-07-05,6,1,0,0,65,False
2010-07-06,1,0,0,0,61,False
2010-07-07,2,2,1,1,66,False
2010-07-08,2,1,0,0,66,False
2010-07-09,4,1,0,1,75,False
2010-07-10,2,0,0,0,61,False
2010-07-11,2,0,1,1,64,False
2010-07-12,2,0,0,1,66,False
2010-07-13,2,0,0,1,64,False
2010-07-14,2,1,0,0,70,False
2010-07-15,5,0,0,1,68,False
2010-07-16,7,0,0,0,58,False
2010-07-17,0,0,0,2,73,False
2010-07-18,2,0,0,0,83,False
2010-07-19,3,1,1,0,59,False
2010-07-20,1,1,0,1,65,False
2010-07-21,3,1,0,0,70,False
2010-07-22,2,1,0,1,61,False
2010-07-23,1,1,1,0,65,False
2010-07-24,2,0,0,0,67,False
2010-07-25,2,0,0,0,62,False
2010-07-26,1,0,0,0,63,False
2010-07-27,4,1,0,1,60,False
2010-07-28,3,0,1,0,74,False
2010-07-29,1,0,0,0,75,False
2010-07-30,2,0,0,0,62,False
2010-07-31,2,0,0,0,77,False
2010-08-01,3,0,0,0,67,False
2010-08-02,1,0,0,0,63,False
2010-08-03,7,0,0,1,72,False
2010-08-04,2,1,0,0,65,False
2010-08-05,4,1,0,0,73,False
2010-08-06,4,0,0,0,65,False
2010-08-07,2,0,0,1,66,False
2010-08-08,3,1,0,1,64,False
2010-08-09,3,1,0,0,68,False
2010-08-10,1,1,0,0,62,False
2010-08-11,3,0,0,0,62,False
2010-08-12,4,0,1,0,63,False
2010-08-13,4,0,0,0,63,False
2010-08-14,2,0,0,0,60,False
2010-08-15,2,0,0,1,73,False
2010-08-16,4,1,1,0,58,False
2010-08-17,2,0,0,1,71,False
2010-08-18,1,0,0,1,63,False
2010-08-19,2,0,0,0,54,False
2010-08-20,2,1,0,1,65,False
2010-08-21,5,0,0,0,67,False
2010-08-22,2,1,1,0,70,False
2010-08-23,2,1,0,1,60,False
2010-08-24,1,0,1,0,67,False
2010-08-25,3,1,0,0,74,False
2010-08-26,5,0,0,0,73,False
2010-08-27,4,0,0,1,74,False
2010-08-28,2,0,0,1,67,False
2010-08-29,3,0,1,1,82,False
2010-08-30,2,1,0,1,68,False
2010-08-31,2,0,0,0,81,False
2010-09-01,3,1,0,1,70,False
2010-09-02,1,1,1,1,72,False
2010-09-03,2,1,0,0,68,False
2010-09-04,2,0,0,0,85,False
2010-09-05,2,0,1,0,72,False
2010-09-06,1,0,0,1,75,False
2010-09-07,2,1,0,0,68,False
2010-09-08,2,1,1,0,58,False
2010-09-09,3,0,1,0,70,False
2010-09-10,6,0,0,1,70,False
2010-09-11,1,0,0,0,57,False
2010-09-12,2,0,1,0,75,False
2010-09-13,4,1,1,0,74,False
2010-09-14,5,2,0,1,77,False
2010-09-15,6,0,0,1,68,False
2010-09-16,6,0,0,0,72,False
2010-09-17,3,0,0,1,67,False
2010-09-18,4,0,2,1,61,False
2010-09-19,4,1,0,0,65,False
2010-09-20,4,1,0,0,60,False
2010-09-21,4,2,0,0,66,False
2010-09-22,2,1,0,0,71,False
2010-09-23,5,2,0,0,55,False
2010-09-24,3,1,0,0,52,False
2010-09-25,1,0,0,1,60,False
2010-09-26,4,0,0,0,73,False
2010-09-27,5,1,0,1,64,False
2010-09-28,3,1,0,1,63,False
2010-09-29,4,1,0,0,69,False
2010-09-30,4,2,0,1,64,False
2010-10-01,4,0,0,0,70,False
2010-10-02,2,0,0,0,76,False
2010-10-03,3,0,0,0,66,False
2010-10-04,8,0,0,0,65,False
2010-10-05,5,1,0,1,75,False
2010-10-06,4,1,0,0,77,False
2010-10-07,2,1,0,0,68,False
2010-10-08,4,2,0,1,62,False
2010-10-09,3,1,0,0,62,False
2010-10-10,5,0,0,0,64,False
2010-10-11,4,1,0,1,63,False
2010-10-12,4,0,1,0,70,False
2010-10-13,3,2,1,0,62,False
2010-10-14,7,0,1,0,61,False
2010-10-15,6,1,0,1,65,False
2010-10-16,1,1,0,1,83,False
2010-10-17,0,0,0,0,58,False
2010-10-18,5,1,1,0,68,False
2010-10-19,2,1,0,0,72,False
2010-10-20,4,1,1,0,69,False
2010-10-21,4,0,0,0,70,False
2010-10-22,4,1,0,0,69,False
2010-10-23,1,1,0,1,79,False
2010-10-24,1,0,0,0,71,False
2010-10-25,3,2,0,2,65,False
2010-10-26,6,0,1,0,78,False
2010-10-27,2,1,0,1,52,False
2010-10-28,4,1,0,0,76,False
2010-10-29,4,0,1,1,60,False
2010-10-30,3,0,0,0,80,False
2010-10-31,4,0,0,2,65,False
2010-11-01,6,0,0,0,64,False
2010-11-02,7,0,0,0,70,False
2010-11-03,5,0,0,1,69,False
2010-11-04,2,0,0,1,69,False
2010-11-05,4,0,1,1,75,False
2010-11-06,1,0,0,0,74,False
2010-11-07,5,1,0,1,64,False
2010-11-08,5,0,0,1,72,False
2010-11-09,7,1,0,2,70,False
2010-11-10,6,2,0,0,72,False
2010-11-11,4,1,0,0,81,False
2010-11-12,4,0,0,0,74,False
2010-11-13,2,1,0,1,89,False
2010-11-14,4,0,0,0,69,False
2010-11-15,5,1,0,0,65,False
2010-11-16,3,0,0,0,76,False
2010-11-17,4,0,0,0,77,False
2010-11-18,4,1,0,0,66,False
2010-11-19,3,0,1,1,65,False
2010-11-20,4,0,0,1,93,False
2010-11-21,4,1,0,0,61,False
2010-11-22,4,0,1,0,72,False
2010-11-23,5,0,0,1,79,False
2010-11-24,3,1,0,0,89,False
2010-11-25,1,1,0,0,64,False
2010-11-26,5,0,0,0,79,False
2010-11-27,1,0,0,0,78,False
2010-11-28,1,1,0,1,64,False
2010-11-29,3,1,0,0,67,False
2010-11-30,5,0,0,0,73,False
2010-12-01,1,1,0,0,81,False
2010-12-02,2,2,0,0,71,False
2010-12-03,3,1,0,1,69,False
2010-12-04,5,0,0,1,87,False
2010-12-05,1,0,0,0,74,False
2010-12-06,2,1,0,2,71,False
2010-12-07,5,0,0,0,92,False
2010-12-08,6,2,0,1,77,False
2010-12-09,5,1,0,1,73,False
2010-12-10,6,1,1,1,87,False
2010-12-11,5,0,0,0,58,False
2010-12-12,3,1,0,1,74,False
2010-12-13,6,1,0,0,88,False
2010-12-14,4,0,0,0,77,False
2010-12-15,4,0,0,0,80,False
2010-12-16,7,1,0,0,76,False
2010-12-17,4,1,0,0,91,False
2010-12-18,1,1,0,1,67,False
2010-12-19,1,0,0,1,79,False
2010-12-20,3,1,0,0,76,False
2010-12-21,4,1,0,0,100,False
2010-12-22,3,0,0,1,83,False
2010-12-23,1,1,0,0,75,False
2010-12-24,2,1,0,0,77,False
2010-12-25,1,0,0,0,60,False
2010-12-26,4,1,0,0,74,False
2010-12-27,2,0,0,0,69,False
2010-12-28,3,0,0,1,68,False
2010-12-29,2,1,0,0,79,False
2010-12-30,2,1,0,0,74,False
