date,inexpensive,inherit,invaluable,legal,lucrative,isPartial
2010-04-05,9,1,1,83,1,False
2010-04-06,6,2,0,84,1,False
2010-04-07,7,2,0,90,1,False
2010-04-08,7,2,1,81,0,False
2010-04-09,8,1,0,76,0,False
2010-04-10,10,1,1,64,0,False
2010-04-11,10,2,0,72,0,False
2010-04-12,9,2,1,91,0,False
2010-04-13,9,1,1,92,0,False
2010-04-14,9,2,1,84,0,False
2010-04-15,8,2,0,81,1,False
2010-04-16,7,2,1,83,0,False
2010-04-17,9,0,0,68,1,False
2010-04-18,10,1,1,70,1,False
2010-04-19,7,2,0,92,0,False
2010-04-20,9,1,1,97,1,False
2010-04-21,11,1,0,95,1,False
2010-04-22,8,2,1,89,0,False
2010-04-23,9,1,1,82,1,False
2010-04-24,8,1,0,61,1,False
2010-04-25,10,2,0,73,0,False
2010-04-26,8,1,0,87,0,False
2010-04-27,8,2,1,93,1,False
2010-04-28,8,2,0,91,0,False
2010-04-29,8,1,1,87,1,False
2010-04-30,8,1,1,82,0,False
2010-05-01,7,1,0,59,0,False
2010-05-02,8,1,0,64,1,False
2010-05-03,10,1,0,90,0,False
2010-05-04,10,1,0,90,1,False
2010-05-05,8,1,1,91,1,False
2010-05-06,9,1,0,86,0,False
2010-05-07,8,1,0,78,1,False
2010-05-08,9,1,0,64,0,False
2010-05-09,8,1,0,70,0,False
2010-05-10,8,1,0,90,0,False
2010-05-11,8,1,1,94,1,False
2010-05-12,8,2,0,95,0,False
2010-05-13,11,2,1,85,0,False
2010-05-14,7,1,0,80,0,False
2010-05-15,5,0,0,72,1,False
2010-05-16,10,2,0,64,0,False
2010-05-17,11,1,1,89,0,False
2010-05-18,8,2,0,90,0,False
2010-05-19,6,1,1,88,1,False
2010-05-20,9,1,0,89,1,False
2010-05-21,10,2,0,74,0,False
2010-05-22,7,0,1,67,0,False
2010-05-23,8,1,0,74,0,False
2010-05-24,10,2,0,81,0,False
2010-05-25,8,1,1,87,0,False
2010-05-26,8,2,0,89,0,False
2010-05-27,7,2,1,73,1,False
2010-05-28,8,2,0,77,1,False
2010-05-29,6,0,0,61,0,False
2010-05-30,9,1,0,61,0,False
2010-05-31,9,0,1,71,0,False
2010-06-01,8,2,1,82,0,False
2010-06-02,9,2,1,80,1,False
2010-06-03,6,2,1,81,0,False
2010-06-04,9,1,0,74,1,False
2010-06-05,10,1,0,63,0,False
2010-06-06,9,2,0,71,0,False
2010-06-07,9,1,0,84,0,False
2010-06-08,10,1,0,86,0,False
2010-06-09,9,1,0,81,0,False
2010-06-10,8,1,1,85,0,False
2010-06-11,7,2,0,72,0,False
2010-06-12,9,1,0,64,0,False
2010-06-13,10,1,0,74,0,False
2010-06-14,11,1,0,84,0,False
2010-06-15,8,2,1,82,1,False
2010-06-16,9,1,0,83,0,False
2010-06-17,9,2,0,84,1,False
2010-06-18,8,1,0,82,0,False
2010-06-19,10,1,1,60,0,False
2010-06-20,8,1,1,62,1,False
2010-06-21,8,1,0,82,1,False
2010-06-22,9,1,0,83,1,False
2010-06-23,10,1,0,87,0,False
2010-06-24,8,1,0,81,1,False
2010-06-25,10,2,1,73,0,False
2010-06-26,7,1,0,59,0,False
2010-06-27,12,1,0,62,0,False
2010-06-28,9,1,0,100,1,False
2010-06-29,8,1,1,86,0,False
2010-06-30,8,1,1,92,1,False
2010-07-01,8,1,0,89,0,False
2010-07-02,7,2,0,81,0,False
2010-07-03,9,1,1,60,0,False
2010-07-04,8,1,0,65,0,False
2010-07-05,7,1,0,73,0,False
2010-07-06,8,1,0,81,0,False
2010-07-07,8,1,0,82,0,False
2010-07-08,9,1,0,81,1,False
2010-07-09,8,2,1,77,0,False
2010-07-10,9,1,0,65,1,False
2010-07-11,7,1,0,63,0,False
2010-07-12,9,1,0,84,1,False
2010-07-13,8,2,0,86,0,False
2010-07-14,10,1,1,84,1,False
2010-07-15,7,2,0,89,0,False
2010-07-16,9,1,1,69,0,False
2010-07-17,7,1,0,59,0,False
2010-07-18,10,0,0,62,1,False
2010-07-19,11,1,1,78,0,False
2010-07-20,9,1,0,83,0,False
2010-07-21,10,1,1,79,0,False
2010-07-22,9,1,1,76,0,False
2010-07-23,7,1,1,76,0,False
2010-07-24,8,1,0,64,0,False
2010-07-25,7,1,1,59,0,False
2010-07-26,8,1,0,81,0,False
2010-07-27,9,1,1,85,0,False
2010-07-28,9,1,0,79,0,False
2010-07-29,8,0,0,85,1,False
2010-07-30,8,1,1,80,0,False
2010-07-31,8,2,0,56,1,False
2010-08-01,11,0,0,62,1,False
2010-08-02,9,1,0,80,0,False
2010-08-03,8,1,0,81,0,False
2010-08-04,7,1,0,83,1,False
2010-08-05,7,1,1,85,1,False
2010-08-06,9,1,0,78,0,False
2010-08-07,8,1,0,74,0,False
2010-08-08,7,0,0,57,0,False
2010-08-09,7,1,0,79,0,False
2010-08-10,9,1,0,86,0,False
2010-08-11,9,1,1,84,1,False
2010-08-12,8,1,1,88,0,False
2010-08-13,8,1,0,70,0,False
2010-08-14,7,1,1,58,0,False
2010-08-15,8,0,0,63,1,False
2010-08-16,9,1,0,79,0,False
2010-08-17,6,1,1,80,1,False
2010-08-18,8,1,1,77,0,False
2010-08-19,8,1,0,81,1,False
2010-08-20,8,1,0,75,1,False
2010-08-21,8,1,0,68,0,False
2010-08-22,8,1,0,67,1,False
2010-08-23,7,2,0,76,0,False
2010-08-24,8,1,0,78,1,False
2010-08-25,8,1,1,85,0,False
2010-08-26,8,1,0,77,1,False
2010-08-27,8,1,0,79,1,False
2010-08-28,8,0,0,62,0,False
2010-08-29,7,0,0,70,0,False
2010-08-30,9,1,0,82,1,False
2010-08-31,8,1,1,83,0,False
2010-09-01,7,2,1,82,0,False
2010-09-02,7,1,1,82,0,False
2010-09-03,8,1,0,74,1,False
2010-09-04,5,1,0,54,0,False
2010-09-05,9,0,1,64,0,False
2010-09-06,8,1,0,66,0,False
2010-09-07,9,1,1,82,1,False
2010-09-08,7,2,0,85,0,False
2010-09-09,6,1,1,83,1,False
2010-09-10,7,1,0,72,1,False
2010-09-11,7,0,0,58,0,False
2010-09-12,8,1,0,58,0,False
2010-09-13,10,1,0,87,1,False
2010-09-14,8,1,1,82,1,False
2010-09-15,6,2,0,88,0,False
2010-09-16,7,1,0,80,0,False
2010-09-17,6,1,1,79,0,False
2010-09-18,7,0,0,62,0,False
2010-09-19,9,1,0,61,0,False
2010-09-20,8,1,0,91,1,False
2010-09-21,7,1,0,81,0,False
2010-09-22,8,1,0,86,1,False
2010-09-23,8,1,0,78,1,False
2010-09-24,6,2,0,73,1,False
2010-09-25,7,1,0,58,1,False
2010-09-26,8,1,0,64,1,False
2010-09-27,7,1,1,88,1,False
2010-09-28,7,1,1,87,1,False
2010-09-29,8,2,1,80,1,False
2010-09-30,7,1,1,81,1,False
2010-10-01,9,1,1,75,0,False
2010-10-02,9,1,0,58,0,False
2010-10-03,7,1,0,60,0,False
2010-10-04,8,2,1,83,0,False
2010-10-05,7,1,0,78,0,False
2010-10-06,6,1,0,85,0,False
2010-10-07,8,2,1,86,1,False
2010-10-08,6,1,1,74,0,False
2010-10-09,6,1,0,59,0,False
2010-10-10,10,0,0,54,0,False
2010-10-11,9,0,1,76,0,False
2010-10-12,9,1,1,80,1,False
2010-10-13,6,1,1,82,0,False
2010-10-14,9,2,0,87,1,False
2010-10-15,6,0,1,80,0,False
2010-10-16,7,1,0,60,0,False
2010-10-17,6,1,0,62,0,False
2010-10-18,8,1,0,81,0,False
2010-10-19,7,1,0,83,1,False
2010-10-20,8,1,1,83,1,False
2010-10-21,8,2,1,84,1,False
2010-10-22,8,1,0,76,0,False
2010-10-23,8,1,0,56,1,False
2010-10-24,9,1,0,59,0,False
2010-10-25,8,1,1,82,0,False
2010-10-26,8,2,0,90,1,False
2010-10-27,8,5,1,84,0,False
2010-10-28,7,3,0,85,0,False
2010-10-29,7,1,1,72,0,False
2010-10-30,5,1,0,64,0,False
2010-10-31,6,1,0,61,1,False
2010-11-01,6,1,1,82,1,False
2010-11-02,6,2,0,81,1,False
2010-11-03,7,2,0,94,1,False
2010-11-04,9,1,1,87,0,False
2010-11-05,8,2,0,83,0,False
2010-11-06,8,1,0,67,0,False
2010-11-07,8,1,1,71,1,False
2010-11-08,9,2,0,85,1,False
2010-11-09,11,2,0,91,1,False
2010-11-10,8,1,0,81,1,False
2010-11-11,7,1,1,80,0,False
2010-11-12,7,1,1,78,0,False
2010-11-13,6,0,0,59,0,False
2010-11-14,7,2,0,67,0,False
2010-11-15,8,1,0,83,1,False
2010-11-16,9,1,1,82,1,False
2010-11-17,9,1,0,84,1,False
2010-11-18,6,1,1,84,0,False
2010-11-19,8,1,0,71,1,False
2010-11-20,10,1,1,59,0,False
2010-11-21,7,1,0,64,0,False
2010-11-22,7,1,1,76,0,False
2010-11-23,7,1,1,76,1,False
2010-11-24,7,1,1,65,1,False
2010-11-25,4,0,0,52,0,False
2010-11-26,7,1,0,51,0,False
2010-11-27,10,1,0,51,0,False
2010-11-28,9,1,0,64,0,False
2010-11-29,8,1,0,77,0,False
2010-11-30,9,2,1,82,1,False
2010-12-01,10,2,1,80,1,False
2010-12-02,9,1,1,82,1,False
2010-12-03,8,2,1,72,1,False
2010-12-04,7,1,0,57,0,False
2010-12-05,7,2,0,56,0,False
2010-12-06,8,2,1,83,0,False
2010-12-07,8,2,1,81,0,False
2010-12-08,9,2,0,78,0,False
2010-12-09,7,2,1,70,0,False
2010-12-10,8,2,1,69,0,False
2010-12-11,7,1,0,60,0,False
2010-12-12,7,2,0,62,0,False
2010-12-13,8,1,1,75,1,False
2010-12-14,8,1,1,77,0,False
2010-12-15,9,1,1,76,0,False
2010-12-16,6,2,1,72,1,False
2010-12-17,10,1,1,66,0,False
2010-12-18,10,1,1,52,1,False
2010-12-19,8,0,0,53,0,False
2010-12-20,9,1,1,66,0,False
2010-12-21,9,1,1,71,1,False
2010-12-22,8,1,0,68,1,False
2010-12-23,7,1,0,56,0,False
2010-12-24,6,1,1,53,0,False
2010-12-25,5,0,0,51,0,False
2010-12-26,7,1,0,53,0,False
2010-12-27,8,1,0,62,1,False
2010-12-28,8,1,0,70,0,False
2010-12-29,11,1,1,74,1,False
2010-12-30,8,1,1,70,1,False
