date,endow,entrepreneurial,equity,fellowship,frugal,isPartial
2015-10-28,0,4,83,50,12,False
2015-10-29,1,4,77,48,7,False
2015-10-30,0,1,78,51,12,False
2015-10-31,0,2,45,42,7,False
2015-11-01,0,1,49,61,8,False
2015-11-02,1,3,83,55,10,False
2015-11-03,1,3,98,52,10,False
2015-11-04,1,3,88,53,9,False
2015-11-05,1,2,99,51,14,False
2015-11-06,0,2,81,55,11,False
2015-11-07,0,1,45,48,8,False
2015-11-08,1,3,44,58,10,False
2015-11-09,1,3,80,54,9,False
2015-11-10,1,2,78,52,9,False
2015-11-11,2,2,76,51,10,False
2015-11-12,1,2,83,51,9,False
2015-11-13,1,3,80,53,10,False
2015-11-14,1,2,36,37,7,False
2015-11-15,0,1,48,61,8,False
2015-11-16,1,4,82,49,10,False
2015-11-17,1,3,84,45,12,False
2015-11-18,1,4,79,48,10,False
2015-11-19,1,3,79,49,9,False
2015-11-20,1,2,71,42,11,False
2015-11-21,1,2,44,39,11,False
2015-11-22,1,2,46,65,11,False
2015-11-23,0,2,84,45,11,False
2015-11-24,1,2,76,44,8,False
2015-11-25,1,1,58,43,9,False
2015-11-26,0,0,27,28,9,False
2015-11-27,1,0,33,30,11,False
2015-11-28,0,2,33,32,12,False
2015-11-29,1,1,41,58,14,False
2015-11-30,1,2,79,46,13,False
2015-12-01,1,2,96,63,9,False
2015-12-02,1,2,86,61,9,False
2015-12-03,1,3,88,52,12,False
2015-12-04,2,2,81,44,9,False
2015-12-05,0,2,47,37,11,False
2015-12-06,1,2,54,57,9,False
2015-12-07,0,2,80,47,10,False
2015-12-08,1,3,94,46,8,False
2015-12-09,1,3,84,47,9,False
2015-12-10,1,4,80,44,10,False
2015-12-11,1,3,74,41,11,False
2015-12-12,0,2,39,47,8,False
2015-12-13,1,1,43,63,12,False
2015-12-14,0,3,74,43,13,False
2015-12-15,1,1,90,49,8,False
2015-12-16,0,3,75,47,9,False
2015-12-17,0,2,83,49,7,False
2015-12-18,0,1,61,42,10,False
2015-12-19,0,3,41,38,8,False
2015-12-20,1,1,33,71,10,False
2015-12-21,1,1,60,44,8,False
2015-12-22,0,1,56,45,8,False
2015-12-23,1,1,55,44,8,False
2015-12-24,1,0,34,61,13,False
2015-12-25,0,0,16,30,8,False
2015-12-26,0,1,26,31,12,False
2015-12-27,0,1,29,66,10,False
2015-12-28,1,1,61,46,9,False
2015-12-29,0,1,70,39,11,False
2015-12-30,0,2,57,43,11,False
2015-12-31,0,0,52,47,10,False
2016-01-01,0,1,30,40,9,False
2016-01-02,1,1,40,38,9,False
2016-01-03,0,3,34,71,9,False
2016-01-04,1,2,76,56,9,False
2016-01-05,0,2,75,52,12,False
2016-01-06,1,3,78,52,11,False
2016-01-07,1,3,75,50,10,False
2016-01-08,0,2,73,48,7,False
2016-01-09,0,2,47,47,10,False
2016-01-10,0,1,42,65,9,False
2016-01-11,1,3,70,51,10,False
2016-01-12,0,3,77,53,8,False
2016-01-13,1,2,78,54,8,False
2016-01-14,1,2,75,53,9,False
2016-01-15,1,2,66,48,8,False
2016-01-16,0,2,49,41,8,False
2016-01-17,1,1,45,70,8,False
2016-01-18,1,3,64,54,12,False
2016-01-19,1,3,85,47,8,False
2016-01-20,1,3,99,52,8,False
2016-01-21,1,4,88,50,9,False
2016-01-22,1,3,77,42,12,False
2016-01-23,1,1,49,41,9,False
2016-01-24,0,3,51,66,6,False
2016-01-25,1,3,95,50,8,False
2016-01-26,0,4,95,50,7,False
2016-01-27,1,4,98,50,11,False
2016-01-28,1,5,88,51,6,False
2016-01-29,1,3,81,45,10,False
2016-01-30,0,1,55,49,11,False
2016-01-31,0,2,59,67,9,False
2016-02-01,1,4,86,60,10,False
2016-02-02,1,4,100,51,8,False
2016-02-03,1,3,93,51,9,False
2016-02-04,1,4,97,46,12,False
2016-02-05,1,4,83,48,8,False
2016-02-06,0,1,59,41,11,False
2016-02-07,0,2,55,53,11,False
2016-02-08,1,2,80,47,10,False
2016-02-09,2,2,90,52,11,False
2016-02-10,1,3,91,49,10,False
2016-02-11,1,4,90,49,11,False
2016-02-12,1,3,78,44,9,False
2016-02-13,1,0,55,37,9,False
2016-02-14,1,2,50,59,7,False
2016-02-15,0,2,74,43,12,False
2016-02-16,0,3,84,51,9,False
2016-02-17,1,4,91,51,12,False
2016-02-18,1,3,86,53,9,False
2016-02-19,1,2,79,45,10,False
2016-02-20,0,2,47,43,9,False
2016-02-21,1,2,56,70,10,False
2016-02-22,0,2,92,52,10,False
2016-02-23,2,4,96,49,10,False
2016-02-24,0,4,82,47,7,False
2016-02-25,1,4,85,49,9,False
2016-02-26,1,3,83,47,9,False
2016-02-27,1,1,45,40,9,False
2016-02-28,1,1,46,74,9,False
2016-02-29,2,3,86,53,8,False
2016-03-01,1,3,92,48,10,False
2016-03-02,1,3,87,50,9,False
2016-03-03,1,2,87,49,8,False
2016-03-04,1,2,81,44,9,False
2016-03-05,1,1,56,47,10,False
2016-03-06,0,2,55,72,8,False
2016-03-07,1,3,87,47,9,False
2016-03-08,0,3,90,41,9,False
2016-03-09,1,4,83,44,10,False
2016-03-10,1,2,79,48,6,False
2016-03-11,1,1,71,38,6,False
2016-03-12,0,2,53,40,9,False
2016-03-13,1,1,51,62,10,False
2016-03-14,1,4,81,46,8,False
2016-03-15,0,2,83,52,8,False
2016-03-16,1,2,90,47,10,False
2016-03-17,0,4,79,44,8,False
2016-03-18,0,3,70,41,9,False
2016-03-19,0,1,49,50,8,False
2016-03-20,0,2,49,68,12,False
2016-03-21,1,3,89,56,10,False
2016-03-22,1,3,81,49,10,False
2016-03-23,1,3,85,45,6,False
2016-03-24,1,3,80,46,9,False
2016-03-25,1,2,57,57,8,False
2016-03-26,1,1,47,58,8,False
2016-03-27,1,2,52,98,7,False
2016-03-28,1,2,90,56,8,False
2016-03-29,1,2,89,59,7,False
2016-03-30,1,3,88,56,8,False
2016-03-31,1,3,86,51,8,False
2016-04-01,1,2,78,45,8,False
2016-04-02,1,1,46,42,8,False
2016-04-03,1,2,58,72,6,False
2016-04-04,1,4,96,49,9,False
2016-04-05,1,3,86,49,8,False
2016-04-06,1,2,98,56,7,False
2016-04-07,1,2,90,48,8,False
2016-04-08,0,2,85,42,9,False
2016-04-09,1,1,52,40,6,False
2016-04-10,1,3,56,69,9,False
2016-04-11,0,4,86,48,6,False
2016-04-12,1,3,93,46,8,False
2016-04-13,1,3,91,47,7,False
2016-04-14,0,4,88,50,9,False
2016-04-15,1,3,73,46,10,False
2016-04-16,0,1,49,38,8,False
2016-04-17,0,2,51,61,10,False
2016-04-18,1,4,90,46,9,False
2016-04-19,1,3,98,54,8,False
2016-04-20,1,3,87,44,12,False
2016-04-21,0,2,85,40,8,False
2016-04-22,1,2,72,38,9,False
2016-04-23,0,1,49,40,9,False
2016-04-24,0,2,57,75,8,False
2016-04-25,1,2,97,55,8,False
2016-04-26,0,3,98,49,9,False
2016-04-27,0,4,90,46,9,False
2016-04-28,1,2,89,48,10,False
2016-04-29,0,2,77,40,8,False
2016-04-30,0,2,52,40,8,False
2016-05-01,1,2,57,65,9,False
2016-05-02,1,1,88,53,6,False
2016-05-03,1,2,99,49,9,False
2016-05-04,1,3,91,42,8,False
2016-05-05,0,3,88,41,8,False
2016-05-06,0,3,76,36,9,False
2016-05-07,1,1,46,38,9,False
2016-05-08,0,1,51,51,8,False
2016-05-09,1,4,85,42,9,False
2016-05-10,0,3,94,42,9,False
2016-05-11,1,2,83,41,8,False
2016-05-12,1,3,86,46,10,False
2016-05-13,1,2,69,42,9,False
2016-05-14,0,1,47,36,11,False
2016-05-15,1,1,48,62,12,False
2016-05-16,1,2,83,45,10,False
2016-05-17,0,3,77,44,9,False
2016-05-18,1,2,88,41,9,False
2016-05-19,0,1,74,46,10,False
2016-05-20,0,3,63,40,10,False
2016-05-21,0,1,44,38,10,False
2016-05-22,0,2,47,62,8,False
2016-05-23,0,3,76,43,7,False
2016-05-24,0,2,83,41,7,False
2016-05-25,0,1,77,43,6,False
2016-05-26,0,3,86,39,9,False
2016-05-27,1,1,63,38,7,False
2016-05-28,0,1,38,37,8,False
2016-05-29,0,1,40,55,12,False
2016-05-30,0,1,45,33,11,False
2016-05-31,1,3,80,45,10,False
2016-06-01,1,2,80,39,10,False
2016-06-02,2,2,82,43,8,False
2016-06-03,0,2,70,46,7,False
2016-06-04,1,1,43,37,6,False
2016-06-05,0,1,46,64,11,False
2016-06-06,0,3,81,44,5,False
2016-06-07,1,2,81,44,8,False
2016-06-08,1,3,74,43,7,False
2016-06-09,1,2,75,43,11,False
2016-06-10,1,1,72,40,7,False
2016-06-11,0,2,38,32,7,False
2016-06-12,0,1,41,63,8,False
2016-06-13,0,2,78,49,8,False
2016-06-14,1,2,74,43,9,False
2016-06-15,0,1,77,51,9,False
2016-06-16,1,1,76,43,8,False
2016-06-17,1,2,67,42,10,False
2016-06-18,1,0,47,33,9,False
2016-06-19,0,1,40,60,10,False
2016-06-20,0,2,78,46,7,False
2016-06-21,1,1,75,43,9,False
2016-06-22,0,2,81,44,7,False
2016-06-23,0,2,81,40,10,False
2016-06-24,0,2,75,42,10,False
2016-06-25,0,0,46,34,7,False
2016-06-26,0,2,43,57,9,False
2016-06-27,1,2,74,47,7,False
2016-06-28,1,2,79,47,8,False
2016-06-29,1,3,85,59,7,False
2016-06-30,1,1,80,47,7,False
2016-07-01,0,2,67,40,9,False
2016-07-02,0,1,45,38,9,False
2016-07-03,0,1,39,61,9,False
2016-07-04,0,1,42,30,11,False
2016-07-05,1,1,75,39,8,False
2016-07-06,1,2,75,43,8,False
2016-07-07,1,2,73,38,15,False
2016-07-08,0,1,73,37,16,False
2016-07-09,1,1,42,38,8,False
2016-07-10,0,1,46,72,7,False
2016-07-11,0,2,76,45,7,False
2016-07-12,1,2,79,47,6,False
2016-07-13,1,2,76,47,7,False
2016-07-14,0,2,77,45,8,False
2016-07-15,0,1,64,46,7,False
2016-07-16,1,0,45,37,6,False
2016-07-17,1,0,50,64,7,False
2016-07-18,1,1,75,49,6,False
2016-07-19,0,2,80,47,8,False
2016-07-20,0,1,87,47,10,False
2016-07-21,0,3,83,41,9,False
2016-07-22,1,1,74,36,8,False
2016-07-23,0,2,41,41,8,False
